business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
tb-aXpSJpWIlAA2nMVckcw,"""Sunny Energy""",,"""2720 S Hardy Dr, Ste 4""",Tempe,AZ,85282,33.3995894,-111.9526803,5.0,4,1,Solar Installation;Home Services
nvuMlUxjxJF5GPr6De6UlQ,"""Diamondback Gymnastics""",,"""1250 S Clearview Ave, Ste 104""",Mesa,AZ,85209,33.3915376,-111.6777499,4.0,5,1,Active Life;Gymnastics
iIocWN5ZON8zrdZJfTEwkA,"""La Tranquil Spa""",,"""6920 E Baseline Rd, Ste 104""",Mesa,AZ,85209,33.3798126,-111.6852593,4.5,10,1,Skin Care;Permanent Makeup;Health & Medical;Reflexology;Beauty & Spas
-ZppDJFo_hFkGTJXrWVY5A,"""La Stella Patisserie""",,"""2725 Jane Street""",North York,ON,M3L 1S3,43.7409183,-79.5134864,3.5,5,1,Food;Coffee & Tea;Bakeries
PmDhZiyiHI6O3RJXXojJcA,"""Pizza Pizza""",Scarborough,"""Lebovic""",Toronto,ON,M1L,43.7248400041,-79.28991885,2.0,4,0,Pizza;Restaurants
GE7WRly2eO9YRteSeOhHNw,"""Best Buy""",Willowdale,"""5095 Yonge Street, Suite A14""",North York,ON,M2N 6Z4,43.7683143761,-79.4120838493,2.0,15,1,IT Services & Computer Repair;Local Services;Computers;Shopping;Electronics;Home & Garden;Furniture Stores
ZzZjqBtd5PdwsyKetryDMA,"""Teavana""",The Strip,"""3200 Las Vegas Blvd S, Ste 1795""",Las Vegas,NV,89109,36.1272241,-115.1715512,3.5,48,1,Coffee & Tea;Food
XjbPr3o-YTsticeavLjTEg,"""Hooters""",Ville-Marie,"""1433 Rue Crescent""",Montréal,QC,H3G 2B2,45.497981,-73.57722,2.0,20,1,Barbeque;Sports Bars;Restaurants;Nightlife;Bars;Chicken Wings
rU1TTdbIoXEAigMX1LkBTQ,"""HomeGoods""",,"""517 N Stephanie St""",Henderson,NV,89014,36.0590790407,-115.046474151,4.5,12,1,Shopping;Home Decor;Discount Store;Home & Garden
NQoHMr3U7fIWRC1eCTYe4w,"""CVS Pharmacy""",,"""9040 Mentor Ave""",Mentor,OH,44060,41.666088375,-81.3395804618,1.5,3,1,Drugstores;Shopping
kFuFm8NmxyVkj4xVWO1ugw,"""Cora Breakfast and Lunch""",,"""16 Vogell Rd, Unit K""",Richmond Hill,ON,L4B 3K4,43.8642469,-79.3833695,2.5,3,1,Restaurants;Breakfast & Brunch
lUSd0oIMqN4qbFJWX8mIzA,"""McDonald's""",Côte-des-Neiges,"""6025 Chemin de la Côte-des-Neiges""",Montréal,QC,H3S 1Z9,45.5007414,-73.6311554,4.0,4,1,Fast Food;Restaurants;Burgers
KYEZATGRY5aD69ZR6VvyWQ,"""North Forty Saloon and BBQ""",Centennial,"""5990 Centennial Center Blvd""",Las Vegas,NV,89149,36.2718383376,-115.263279393,3.5,31,0,Dance Clubs;Nightlife;Restaurants;Barbeque;American (Traditional)
inaACfObL1NBNJmBG11iuQ,"""Global Deli""",Grassmarket,"""13 George IV Bridge, Old Town""",Edinburgh,EDH,EH1 1EE,55.9479597,-3.1921432,4.0,13,1,Restaurants;Food;Sandwiches;Coffee & Tea;Delis
CDRRGEktCvI8mYTIKLPiMQ,"""Dixie Park""",,"""1550 S Gateway Road""",Mississauga,ON,L4W 5J1,43.6322891816,-79.6145983413,3.0,16,1,Shopping;Shopping Centers
pBoWsom3mZFYo9EucIWRDg,"""Kabuki Sushi & Grill""",,"""8378 W Thunderbird Rd, Ste 107""",Peoria,AZ,85381,33.6114217,-112.2395205,4.0,157,1,Restaurants;Japanese;Sushi Bars
JvBgXc-64WXGy1Ud5otrww,"""O P Performance Centre""",,"""1473 O'connor Drive""",East York,ON,M4B 2V5,43.713482,-79.306229,5.0,6,1,Car Stereo Installation;Automotive
QIJxtz1zrakTZDgyTNm5hw,"""Circle K Stores""",,"""15262 N Tatum Blvd""",Phoenix,AZ,85032,33.6256581,-111.9783942,2.5,4,1,Grocery;Food
E4I_MLoRNwLCZ8mHr4fRpQ,"""Prince BBQ""",Milliken,"""4390 Steeles Ave East""",Markham,ON,L3R 9V6,43.8263314,-79.3051004,3.5,5,1,Restaurants;Barbeque
TeeJOD68UNUFEk_SK9X93Q,"""PWB Moving""",,"""6820 N 25th Dr""",Phoenix,AZ,85017,33.5373376,-112.1139805,4.0,8,1,Movers;Home Services
gj8mPhHVqJwFLH-PFRQDRw,"""Executive High Reach Maintenance""",,"""""",Chandler,AZ,85286,33.2664407,-111.8210866,5.0,9,1,Home Services;Window Washing;Local Services;Pest Control
7J_8O6w79raFRSORc3bRew,"""AZ Pho & Grill""",,"""3140 S Gilbert Rd, Ste 1""",Chandler,AZ,85286,33.2606908,-111.7903737,4.0,249,1,Bubble Tea;Restaurants;Food;Vietnamese
v1GHndXuUkDdV-gNCSldQQ,"""The Exchange""",,"""6535 Robinson Ctr Dr""",Pittsburgh,PA,15205,40.4557543,-80.1619204,3.0,5,1,Books;Mags;Music & Video;Shopping;Music & DVDs;Videos & Video Game Rental
Aqz58iWN2FNa0Wq72Y6ZeA,"""ABM Parking""",Northeast District,"""1459 Hamilton Ave""",Cleveland,OH,44114,41.5078261,-81.6858122,1.0,3,1,Automotive;Parking
LUYB4fYZt5ZaitU4hXBDKg,"""Destinations Pueblo Apartments""",Summerlin,"""8600 Scholar Ln""",Las Vegas,NV,89128,36.1968435,-115.2816961,5.0,3,1,Real Estate;Apartments;Home Services
qB15WElGAlI_eGWjn0kT2w,"""Taco Bell""",,"""15240 N. 32nd Street""",Phoenix,AZ,85032,33.6259,-112.0136,2.0,18,1,Tex-Mex;Fast Food;Restaurants;Mexican
lEluQKIzprv9E6zqoRuufg,"""Wild West Paintball & Airsoft""",,"""19283 E Elliot Rd""",Mesa,AZ,85212,33.3503974,-111.6690816,4.0,11,1,Paintball;Active Life;Airsoft;Parks
575BoZY8tDPcfSRcdsUNLw,"""Eat'n Park""",Banksville,"""1250 Banksville Rd""",Pittsburgh,PA,15216,40.4167567,-80.0303278,3.0,42,1,American (New);American (Traditional);Restaurants;Breakfast & Brunch;Diners
QAXFmt__jImnIEvhAVZsJA,"""Boston Pizza""",LaSalle,"""6857 Boulevard Newman""",Lasalle,QC,H8N 3E4,45.4486301,-73.6087194,2.0,17,1,Restaurants;Pizza
bLRpRq2Y7j76JHdDzoIfVQ,"""GoodLife Fitness""",Downtown Core,"""137 Yonge St""",Toronto,ON,M5C 1W6,43.6510967861,-79.3785557246,3.5,31,1,Trainers;Active Life;Health & Medical;Fitness & Instruction;Sports Clubs;Gyms
Di5ApLgoQpcv5Aew82fI_A,"""The Rendezvous""",West End,"""10 Queensferry Street""",Edinburgh,EDH,EH2 4PG,55.9505495,-3.2094542,3.5,19,1,Restaurants;Cantonese;Chinese
zK9uMcGxF7AmZ7lPiB0PKQ,"""The Illini Shop""",,"""707 S 6th St""",Champaign,IL,61820,40.1096976,-88.2305599,3.0,8,1,Sporting Goods;Books;Mags;Music & Video;Fashion;Used Bookstore;Sports Wear;Shopping;Men's Clothing;Souvenir Shops;Bookstores
OJ23YGPnscazBaX4CyssKg,"""Asia Spezialitäten Imbiss Drachen""",,"""Fabrikstr. 4""",Filderstadt,BW,70794,48.6599,9.22247,4.0,10,1,Restaurants;Chinese
MIBi66jl0rSVJsanYziDQw,"""Yogurty's""",,"""1703 Avenue Road""",Toronto,ON,M5M 3Y5,43.7278086,-79.4176172,4.0,3,1,Ice Cream & Frozen Yogurt;Food
IwXx686yHz_3XC701cOuaw,"""The Eyecare Center""",,"""4180 S Durango Dr""",Las Vegas,NV,89147,36.1998466308,-115.119417755,3.0,15,1,Optometrists;Health & Medical
rSCevr5tQJTxPzMIq3n5Gw,"""Yoshi's Asian Grill""",,"""3800 E Sky Harbor Blvd""",Phoenix,AZ,85034,33.4356207,-112.0095457,2.5,14,0,Restaurants;Asian Fusion
hf8P2jkE6xT6ZuoasempCQ,"""Tesco Extra""",,"""30 Meadow Place Road, Corstorphine""",Edinburgh,EDH,EH12 7UQ,55.9402527206,-3.2942033898,4.0,5,1,Automotive;Food;Grocery;Beer;Wine & Spirits;Gas Stations
3N5bwNdig7uRddd3kozENA,"""Popeyes Louisiana Kitchen""",Church-Wellesley Village,"""589 Yonge Street""",Toronto,ON,M4Y 1Z4,43.6660486,-79.3848505,2.5,17,1,Chicken Wings;Fast Food;Restaurants
n7rL5vPR5zHvTYvxcnihAg,"""Cleveland Metrobark""",Goodrich Kirtland,"""3939 Payne Ave""",Cleveland,OH,44114,41.5105792,-81.6604727,4.0,6,1,Pet Groomers;Pet Sitting;Pets;Pet Services
oI75bK_eIr17BfGaMJnXMQ,"""Budget Car and Truck Rental""",Southeast,"""5188 Paradise Rd""",Las Vegas,NV,89119,36.0947016,-115.1478721,1.0,5,1,Car Rental;Hotels & Travel
oFqSBajk338oJ1KNG4vCjA,"""Toronto Kick Boxing & Muay Thai Academy""",Mount Pleasant and Davisville,"""1992 Yonge Street""",Toronto,ON,M4S 1Z7,43.7002639,-79.3970127,4.0,8,1,Muay Thai;Kickboxing;Trainers;Gyms;Martial Arts;Fitness & Instruction;Active Life
tCJGEQVqjELLYv3fPNX5Rw,"""Fleming's Prime Steakhouse-Scottsdale""",,"""20753 N Pima Rd""",Scottsdale,AZ,85255,33.674238,-111.889288,3.5,190,1,Nightlife;Restaurants;Steakhouses;Wine Bars;Bars;Seafood
W8GVfGILy7an385lZSEvSw,"""Burger King""",,"""1736 Las Vegas Blvd S""",Las Vegas,NV,89104,36.150372,-115.153558,2.0,18,1,Burgers;Restaurants
_hc_ZH8Hl1Atvqd8tyRLxw,"""The Hidden Attic""",Southeast,"""8866 S Eastern Ave, Ste 100""",Las Vegas,NV,89123,36.0276266,-115.1183563,4.0,4,0,Women's Clothing;Shopping;Fashion
g3HuShjhEjDxOy6Ykp9l4A,"""Buehler's Fresh Foods""",,"""3688 Center Rd""",Brunswick,OH,44212,41.2366079,-81.818474,4.0,8,0,Food;Grocery
GgPlBfiSNt3MVyMlhXohaw,"""Teviotdale Truck Stop""",,"""RR 1""",Palmerston,ON,N0G 2P0,43.845118719,-80.7597420661,3.5,3,1,Food;Convenience Stores
lbygJpJGQThoZbKC_AI31A,"""Edible Arrangements""",,"""14870 N Northsight Blvd""",Scottsdale,AZ,85260,33.6213254,-111.8991822,5.0,4,1,Shopping;Flowers & Gifts;Gift Shops
rv9T1qGHbh9eXqFpKEPy_A,"""Sesame Inn Carefree""",,"""34482 N Scottsdale Rd""",Scottsdale,AZ,85262,33.7983014,-111.9307437,3.5,90,1,Restaurants;Chinese
wGJ5FYYIStYT-ECgqnjxog,"""Yearin Law Office""",,"""8961 E Bell Rd, Ste 201""",Scottsdale,AZ,85260,33.639381,-111.887385,5.0,8,1,Personal Injury Law;Professional Services;Lawyers
gEJZ5USuvC1r8_QvSvDCNA,"""K-Bowl""",,"""39 E Green St""",Champaign,IL,61820,40.109988,-88.240506,3.5,50,1,Restaurants;Asian Fusion;Korean
2mdE2EYcYGteDo_6s406IA,"""Gamma-Dynacare Medical Laboratories""",Yonge and Eglinton,"""2401 Yonge Street""",Toronto,ON,M4P 3H1,43.7100798,-79.3987015,4.0,4,1,Medical Centers;Health & Medical
Xr1sQNueTBYgDiijLUqw1Q,"""Dollar Self Storage""",,"""4170 W Peoria Ave""",Phoenix,AZ,85029,33.5821598574,-112.149003806,3.0,4,1,Shopping;Home & Garden;Self Storage;Home Decor;Local Services
pfKrs4p1bQ5LVD_tztPHCQ,"""Glad Nails""",,"""29850 N Tatum Blvd""",Cave Creek,AZ,85331,33.7559538,-111.9927319,3.5,29,1,Nail Salons;Beauty & Spas
OvbLKXkJCg8ZMHX9L5faIA,"""Bread Meats Bread""",West End,"""92 Lothian Road""",Edinburgh,EDH,EH3 9BE,55.9463897672,-3.2058293601,4.0,28,1,Burgers;Restaurants
fsvIASOJFSZohU2qmbMc7Q,"""Highland Park""",Highland Park,"""City of Pittsburgh Parks & Recreation""",Pittsburgh,PA,15210,40.4810342784,-79.9155807495,5.0,20,1,Active Life;Playgrounds;Parks
EjNf9cqCK9V5xChJXhxnLw,"""Dots and Doodles""",,"""10925 Perry Hwy""",Wexford,PA,15090,40.6172685,-80.0567122,4.0,4,1,Arts & Entertainment
aFmcd1VXT4f9gjLWreSQvA,"""Cigarettes and More""",,"""8328 Pineville Matthews Rd""",Charlotte,NC,28226,35.0895921,-80.8604778,4.5,3,1,Tobacco Shops;Convenience Stores;Food;Shopping
lqiQBsjbnfMGssbFb993kQ,"""Ultimate Staffing Services""",Southeast,"""6725 Via Austi Pkwy, Ste 390""",Las Vegas,NV,89119,36.0672981,-115.1628395,3.5,6,1,Employment Agencies;Career Counseling;Professional Services
B26Bf-usrTVk8LTeXku6Hw,"""Grosvenor Museum""",,"""27 Grosvenor Street""",Chester,CHE,CH1 2DD,53.187298,-2.8925153,4.0,4,1,Art Galleries;Shopping;Arts & Entertainment;Museums
MIDHXXegpnQfUFbqr2xV0Q,"""Kmart""",Southeast,"""3760 E Sunset Rd""",Las Vegas,NV,89120,36.072698472,-115.092840493,2.5,27,0,Shopping;Fashion;Department Stores
I_dXA5im1doHoHck3-rYKQ,"""Star Market""",,"""3515 W Thunderbird Rd""",Phoenix,AZ,85029,33.6092633,-112.1347081,3.0,3,1,International Grocery;Shopping;Food
75RP4HSsSJOe_e7e2e3jQQ,"""Rise & Shine - A Steak & Egg Place""",,"""75 S Valle Verde Dr""",Henderson,NV,89012,36.0243234052,-115.062857419,4.0,29,1,Breakfast & Brunch;Restaurants
i-ywLm8zqwvtYobrk3DjxQ,"""Le Rouge Bar""",Plateau-Mont-Royal,"""7 Rue Prince Arthur O""",Montréal,QC,H2X 1S4,45.5136831,-73.5728609,3.5,32,1,Dance Clubs;Bars;Nightlife
2cfzQGANxuIGcCUrlwnV7w,"""Popeyes Louisiana Kitchen""",,"""3420 William Penn Hwy""",Pittsburgh,PA,15235,40.4299884,-79.8132914,2.0,18,1,Fast Food;Chicken Wings;Southern;Restaurants
1vU_fJZ8B8oCc7S4dtRuEw,"""ristorante musica é""",,"""Neckarstr. 160""",Stuttgart,BW,70190,48.789643,9.1965902,3.5,20,1,Restaurants;Italian
f-ZCLP1SL1a8qvTrPBI-DQ,"""Ungarisches Restaurant Bei Melinda""",,"""Landhausstr. 110""",Stuttgart,BW,70190,48.7874484,9.2018839,4.0,3,0,Restaurants;Hungarian
wRmPV-RvcqcjeyUeOaJQCg,"""The Bass Cafe Grill & Terrace""",Eastside,"""900 Karen Ave""",Las Vegas,NV,89109,36.1409252,-115.1428874,2.5,3,1,Restaurants;American (Traditional);Food;Coffee & Tea;Salad;Breakfast & Brunch
HsxWjTRb5cRJm4WkWlZceg,"""The Resort""",,"""4326 N 35th Ave""",Phoenix,AZ,85017,33.499456,-112.1353558,2.5,3,1,Apartments;Home Services;Real Estate
JxSmlL_MckX0dvS5XBg0Cg,"""Olympos Gyros""",,"""5950 Steubenville Pk""",Robinson Township,PA,15136,40.4482086,-80.1427729,4.0,48,1,Greek;Restaurants;American (New)
HZ2Kn4iKeKZXjLQSFfAatw,"""Hot Tub Liquidators""",,"""129 N Gibson Rd""",Henderson,NV,89014,36.0367347,-115.0298235,4.5,42,1,Hot Tub & Pool;Shopping;Home & Garden
a0KA7F5FF9LVlEfOR4ghsA,"""Las Vegas Tire""",,"""3873 E Craig Rd, Ste 8""",North Las Vegas,NV,89030,36.2399138,-115.09138,5.0,4,1,Automotive;Tires
wsk0aTlf1Sj8Roy1ZL2dIw,"""Post Launch""",Westside,"""7475 W Sahara Ave, Ste 103""",Las Vegas,NV,89117,36.1430293,-115.2549552,5.0,5,1,Marketing;Professional Services
4i1sXgzr6qILhHav1Tp9dw,"""Altra Collision Center""",,"""16628 N 32nd St""",Phoenix,AZ,85032,33.6383077,-112.0141798,5.0,17,1,Automotive;Auto Parts & Supplies;Body Shops;Auto Repair
HVd718KlG6VdY5oh5LH7mQ,"""Restaurant Xi'An Lina Tang""",Ville-Marie,"""1051 Boulevard Saint-Laurent""",Montréal,QC,H2X 1P4,45.5082486,-73.5599432,3.0,7,1,Chinese;Restaurants
cs2VDcXDee_jzJoPT_fycA,"""Motel 6""",Banksville,"""2898 Banksville Rd""",Pittsburgh,PA,15216,40.4038660051,-80.0408175681,2.5,16,1,Hotels & Travel;Hotels;Event Planning & Services
ozufB9ZhddtzpiMIopGlag,"""Progressive Painting, LLC""",,"""4643 S 32nd St""",Phoenix,AZ,85040,33.4035099,-112.0121347,4.0,6,1,Home Services;Painters
HKCGlqLNzHJLtFKD7qUVww,"""Crystal Clear View Glass""",,"""3616 W Thomas Rd, Ste 2""",Phoenix,AZ,85019,33.4811792,-112.1366029,5.0,28,1,Windows Installation;Home Services;Glass & Mirrors;Auto Glass Services;Windshield Installation & Repair;Automotive
K6KIqUPVDXzU8QrG0--oJw,"""Natural Impressions Barbershop""",,"""1418 E Washington St""",Phoenix,AZ,85034,33.4485137,-112.0511925,5.0,6,1,Beauty & Spas;Barbers
VJTBDu7fc20u277sZckJzg,"""Hurst Carpet and Tile Care""",,"""""",Phoenix,AZ,85034,33.4382789,-112.0178286,5.0,5,1,Local Services;Carpet Cleaning
T2jfXhvQPk9wLdt1OVV-Kg,"""Rose Street Brewery""",New Town,"""55-57 Rose Street""",Edinburgh,EDH,EH2 2NH,55.9528352279,-3.1985596159,3.0,24,1,Pubs;Whiskey Bars;Nightlife;Breakfast & Brunch;Restaurants;Bars
pUXp6kOBhG978nliw9suow,"""nah und gut Alsadi""",,"""In den Ziegelwiesen 7""",Leonberg,BW,71229,48.76422,8.98484,4.5,3,1,Grocery;Food;Shopping
wCqwIB2I7Tf046pbuSw0EA,"""Walmart Supercenter""",,"""6145 N 35th Ave""",Phoenix,AZ,85017,33.526816,-112.1325126,2.0,40,1,Mobile Phones;Food;Discount Store;Drugstores;Shopping;Grocery;Fashion;Department Stores
RxQvlTyTKsEGZCT1dY-9_Q,"""Overhall Mobile Detail""",,"""""",Scottsdale,AZ,85255,33.6803004,-111.8330106,5.0,3,1,Auto Detailing;Automotive;Auto Customization;Car Wash
yW4_ej7DzJX-T3PCm1yfJw,"""Install Turf Az""",,"""""",Phoenix,AZ,85023,33.6261012023,-112.100477105,5.0,3,1,Artificial Turf;Home Services
ECqc9Xd0dTdKmcNrbIizAw,"""Los Girasoles""",,"""4441 State Route 43""",Kent,OH,44240,41.1105329,-81.3480427,4.0,54,1,Southern;Mexican;Restaurants;Nightlife;Bars
waJ8_8FGJC-j5uIP2im1-A,"""Twenty20 Window Cleaning""",,"""""",Scottsdale,AZ,85267,33.6165118,-111.904605,5.0,67,1,Shades & Blinds;Window Washing;Pressure Washers;Home Services
xT_xzBj-CmxdXdcx6ONGLA,"""Phoenix Resto Pub""",,"""1970 Rue Léonard-de-Vinci""",Sainte-Julie,QC,J3E 2T5,45.577027,-73.330855,4.0,6,1,Burgers;Bars;Restaurants;Pizza;Nightlife;Pubs
UX0Gp7fwXIaLjGS3aupV9Q,"""Alice's Cuisine""",,"""2020 W Union Hills Dr""",Phoenix,AZ,85027,33.65636,-112.102264,5.0,9,1,Food Delivery Services;Caterers;Event Planning & Services;Food
gHAySnXqyzjanKOCTGzLPQ,"""Maaco Collision Repair & Auto Painting""",,"""2222 W Deer Valley Rd""",Phoenix,AZ,85027,33.684252,-112.1078556,4.0,8,1,Automotive;Body Shops;Auto Detailing;Auto Repair
GLz68jLoEePKvX-qKKbbGw,"""AZ Quality Detail""",,"""17031 N 11th Ave""",Phoenix,AZ,85023,33.641218993,-112.08620321,4.5,13,1,Automotive;Auto Detailing
1e2ZRUm9lpX3vrmraRx-yQ,"""Tacos Colima""",,"""""",Las Vegas,NV,89032,36.3799243061,-114.887506329,4.5,3,1,Food;Food Trucks
nEcZ_Gy8T5dvB77qNpuyFw,"""Sprint Store""",Sunrise,"""5111 E Charleston Blvd, Ste B""",Las Vegas,NV,89142,36.1588091919,-115.061615649,2.5,6,1,Shopping;Utilities;Home Services;Mobile Phones
Lkwd4jcr4K_E-uVjjjVH2A,"""Big Tin Cotton Gin""",,"""1572 W Ocotillo""",San Tan Valley,AZ,85140,33.2502965,-111.5824623,4.0,6,1,Arts & Crafts;Fashion;Shopping;Antiques;Used;Vintage & Consignment
dcGq4lhHAuPpKYHcLP_Xmg,"""Rita's Garden""",,"""Schwabstr. 124""",Stuttgart,BW,70193,48.7816,9.1576,2.5,3,0,Indian;Restaurants
AYnFgzhlMLs4c3G-k-cA0A,"""DQ Grill & Chill Restaurant""",,"""325 Central Parkway W""",Mississauga,ON,L5B 3X9,43.583152,-79.6384179,2.5,6,1,Fast Food;Restaurants;Ice Cream & Frozen Yogurt;Food
-w82J_sPNAGsTBHbfGrexA,"""Dollar Tree""",,"""5401 South Blvd""",Charlotte,NC,28217,35.162484,-80.874998,3.5,12,1,Shopping;Discount Store
5rinwJ0Xs-Ay5GmAnzjO8Q,"""Levelz""",South Side,"""1825 E Carson St""",Pittsburgh,PA,15203,40.428971,-79.979454,1.0,3,0,Bars;Lounges;Nightlife
h8m4WRcH4TgMFNFfAkfypg,"""Groovy""",South Side,"""1304 E Carson St""",Pittsburgh,PA,15203,40.4285786,-79.9850245,5.0,7,0,Antiques;Shopping;Toy Stores
in7ne7A3fhah-gSA5UzuoQ,"""Stanton Optical""",Norman Acres,"""4302 E Washington Ave""",Madison,WI,53704,43.1270494921,-89.3107579753,1.5,23,1,Health & Medical;Eyewear & Opticians;Shopping;Optometrists
hvSqNPeq9hz-CtSzY3hvXg,"""Bikram Yoga Thornhill""",,"""2600 John Street, Unit 114""",Markham,ON,L3R 3W3,43.825336,-79.3602963,2.5,3,1,Fitness & Instruction;Yoga;Active Life
IeHlFrVmHzfyaGzdx01l_g,"""Kim Quyen Nail Salon""",,"""1045 Waterdam Plaza Dr""",Canonsburg,PA,15317,40.2627987,-80.1338401,4.0,3,1,Beauty & Spas;Nail Salons
17fB9l8NWZRWDbbAs8iqtw,"""Lawrence Station""",,"""3101 Yonge St""",Toronto,ON,M4N 2K7,43.7253628,-79.4019375,3.5,3,1,Transportation;Public Transportation;Hotels & Travel
pDHn-Pt6RztszCOwh32QAw,"""Habitat ReStore - Phoenix""",,"""115 E Watkins St""",Phoenix,AZ,85004,33.425314,-112.072919,3.0,15,1,Shopping;Home Services;Furniture Stores;Thrift Stores;Building Supplies;Local Services;Home & Garden;Community Service/Non-Profit
T9BPck3_4KVJEhAblX15vA,"""The Powder Room""",East Liberty,"""5711 Friendship Ave, Ste 4""",Pittsburgh,PA,15206,40.4599043,-79.9297598,1.5,11,0,Tanning;Beauty & Spas;Hair Salons;Makeup Artists
ugdUuApH3pYXggW5qpbALg,"""Mr. Torta's""",Elvehjem,"""4527 Cottage Grove Rd""",Madison,WI,53716,43.083976745,-89.3033632212,3.5,19,1,Restaurants;Mexican;Latin American
1Nq7GxjvEDgAJxBeOjR_9Q,"""Burrito Express""",,"""450 N Alma School R""",Mesa,AZ,85201,33.4235954,-111.8568585,2.5,92,1,Mexican;Restaurants
-p-CuUMzN0HQz9OCQ8SZOA,"""Usmania Grill""",,"""1211 Kingston Road, Unit 9""",Pickering,ON,L1V 6M5,43.8314133777,-79.0938092396,3.0,8,1,Pakistani;Restaurants;Indian;Seafood;Halal
ZBSha-zoPLias7wCQ0ZyVw,"""Gamberoni Restaurant""",,"""3238 Yonge Street""",Toronto,ON,M4N 2L4,43.7295029,-79.4035613,3.0,18,1,Restaurants;Italian
DkBer3JjUGfKEsZCLtfgvA,"""Crave Healthy Habits""",Financial District,"""TD Centre Food Hall, 100 Wellington Street W""",Toronto,ON,M5K 1A1,43.6471768,-79.3815764,4.0,11,1,Salad;Restaurants;Vegetarian;Gluten-Free
pxUwjgg2ct6XVJchOHi6wg,"""Tease Hair Lounge""",Streetsville,"""117 Queen Street S, Unit 1""",Mississauga,ON,L5M 6B5,43.583947,-79.7165179,4.0,6,1,Beauty & Spas;Hair Salons
zAD08AT1GgX-cVNy9iMq4A,"""Activities and Recreation Center - ARC""",,"""201 E Peabody Dr""",Champaign,IL,61820,40.1008296,-88.2355555,4.0,23,1,Gyms;Sports Clubs;Active Life;Recreation Centers;Fitness & Instruction;Badminton
to2cGMKdaw7ZHbXMzpfhlA,"""Filiberto's Mexican Rest""",,"""3218 E Mcdowell Rd""",Phoenix,AZ,85008,33.4660114,-112.0123338,3.0,7,0,Restaurants;Mexican
d0XPi6MJNP1XPFXyrdbiPg,"""Window World""",Southeast,"""1335 E Sunset Rd, Ste C""",Las Vegas,NV,89119,36.0712512,-115.1355886,3.5,23,1,Home Services;Windows Installation;Door Sales/Installation
0IVmkPZN_0Gl9GYG8t5IZQ,"""La Petite Academy of Las Vegas""",Southeast,"""680 E Warm Springs  """,Las Vegas,NV,89119,36.0575767,-115.1482928,4.0,9,1,Local Services;Education;Preschools;Child Care & Day Care;Elementary Schools
X2oxkKB-wlu8xV0P8fbfiQ,"""Mo's Chicken""",,"""3505 W Thomas Rd""",Phoenix,AZ,85019,33.4800487,-112.1347018,3.0,10,1,Restaurants;Chicken Shop
hgErlZ_LUHXJfD5rLfIjOw,"""Allison Barfield""",Downtown,"""1025 S 1st St, Ste 165""",Las Vegas,NV,89101,36.1595711,-115.1523871,5.0,10,1,Hair Extensions;Hair Stylists;Hair Salons;Beauty & Spas
nR8wHqrrt8wsIdat47AJ5A,"""Dolce Lusso""",,"""985 Market St, Ste 101""",Fort Mill,SC,29708,35.0275597,-80.9683719,4.0,24,1,Hair Salons;Day Spas;Beauty & Spas
0RrHQNdsMK3jPlK4f9_wWA,"""Presse Café""",Ville-Marie,"""800 St Catherine E""",Montréal,QC,H2L 2E3,45.515484,-73.5586047,2.5,10,1,Sandwiches;Food;Restaurants;Coffee & Tea;Breakfast & Brunch
ckq5AFmnoNxK8xtuRVtnsQ,"""Now It's A Party!""",Uptown,"""401 South Tryon St""",Charlotte,NC,28202,35.2246161,-80.8464246,5.0,5,1,Party Equipment Rentals;Event Planning & Services
dpQ1zg0cGBmlX7YFhdnT_g,"""Yoga Because""",,"""3131 E Thunderbird Rd""",Phoenix,AZ,85032,33.6108166827,-112.014812802,5.0,3,0,Active Life;Yoga;Fitness & Instruction
tgaJnrdQOeXDWpuL0yw_Rg,"""Gary Bonnin OD""",,"""4570 E Cactus Rd""",Phoenix,AZ,85032,33.6046388,-111.9849523,5.0,4,1,Health & Medical;Optometrists
NxOVSWeyqpa129kTfFpGrg,"""OrthoArizona Hand & Wrist Specialists""",,"""8630 E Via De Ventura Blvd, Ste 205""",Scottsdale,AZ,85258,33.5541378,-111.8953804,2.0,3,1,Health & Medical;Orthopedists;Doctors
BHHlUVk3K2PbC5azR-sk3A,"""Day West Liberty Subaru""",Beechview,"""2310 W Liberty Ave""",Pittsburgh,PA,15226,40.4010046,-80.0231252,2.5,17,1,Auto Repair;Car Dealers;Auto Parts & Supplies;Automotive
T1U7Te9Ulv2Qqfzna4JuYA,"""Tucker's Marketplace Restaurant""",,"""5067 Dixie Rd""",Mississauga,ON,L4W,43.6364658,-79.6214012,3.5,3,0,Fast Food;Restaurants
w5F7Gz3UGg6TmpKhBCOiaw,"""Dom's TV & Appliance""",,"""1860 Homeville Rd""",West Mifflin,PA,15122,40.3652418031,-79.872553428,3.5,3,1,Electronics;Appliances;Home & Garden;Appliances & Repair;Shopping;Local Services
lC16Di_E3-ug5SOYpxYthA,"""Happy Tails Dog Wash and Grooming""",,"""565 College Dr, Ste A""",Henderson,NV,89015,36.0143216,-114.9643307,4.5,32,1,Pets;Pet Services;Pet Groomers
